"purchase","nTab","moCbook","iRecMer1","propSpec","recW4","moShoe","nWoApp","nMen","llDol"
0,0,50,0.0310789839,0.68,50,35.348226018,11,0,-2.302585093
0,0,50,0.0242464793,0.68,50,50,3,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,50,0.0196078431,0,50,36.892247043,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,50,0.0196078431,1,50,50,0,1,-2.302585093
0,2,50,0.0368326799,0.68,50,50,3,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0876122496,0.68,50,50,2,0,-2.302585093
0,4,50,0.0196078431,0,50,50,0,1,4.0441033458
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0361331371,0,50,50,5,0,-2.302585093
0,0,50,0.2886949924,0,50,50,1,0,-2.302585093
0,4,50,0.0196078431,0.68,50,39.356110381,0,0,-2.302585093
1,5,50,0.6416526138,0.2805649083,50,0.5584756899,22,1,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0236621996,0.68,50,50,1,0,-2.302585093
1,1,50,0.0196078431,0.1475196869,50,6.9645203679,0,1,-2.302585093
0,2,50,0.0347710865,0.68,27.759526938,29.467805519,9,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0431503742,0.68,50,50,4,0,-2.302585093
0,1,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,6,50,0.0405088896,0.2702446938,50,50,2,3,4.5008091707
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0561168055,0,50,50,7,0,-2.302585093
0,1,50,0.0944051607,0.68,18.955321945,50,10,0,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0357932364,0.68,50,26.938239159,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,9.691195795,0.0935349066,0.68,50,50,4,0,-2.302585093
0,3,34.132720105,0.0674286727,0,50,50,4,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,2,50,0.0260295526,0.68,50,50,4,0,-2.302585093
0,6,50,0.5393338058,0,0.8541392904,32.917214192,39,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,11,10.348226018,0.0881194998,0,50,9.4283837057,12,3,5.1820644097
0,0,50,0.0512078595,0.68,50,18.5282523,0,0,-2.302585093
0,4,22.240473062,0.043028384,0,28.777923784,28.777923784,13,0,3.2615520991
0,1,50,0.0196078431,0,50,10.840998686,0,0,3.6908774568
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,1,-2.302585093
0,8,50,0.23699782,0.4085872576,50,3.2194480946,19,0,4.9837435986
0,0,50,0.0196078431,0.68,50,50,1,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,1,-2.302585093
0,0,50,0.0561168055,0.68,50,50,1,0,-2.302585093
0,0,50,0.0819513246,0.68,50,50,4,0,-2.302585093
0,1,50,0.0393566405,0.68,50,50,1,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.048131048,0.68,50,50,27,0,-2.302585093
0,10,50,0.1775548297,0,50,13.337713535,4,0,4.6378309682
0,1,50,0.0272896794,0,50,1.544021025,1,0,4.1601323028
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,33.048620237,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.1051686014,0.68,50,50,5,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,1,-2.302585093
0,23,5.9132720105,0.6554694229,0,50,0.6898817346,38,4,4.5524021204
0,0,50,0.1481697819,0,50,50,2,2,-2.302585093
0,6,50,0.0271921675,0.6409105483,50,1.741130092,1,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,50,0.2231017297,0,3.482260184,50,3,0,3.2224693604
0,4,50,0.0669835402,0.68,50,50,0,0,-2.302585093
0,3,50,0.4383640553,0,50,50,2,1,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,9,10.183968463,0.0894136999,0.68,10.183968463,50,27,0,3.8303790164
0,3,50,0.0640249032,0,50,50,2,0,-2.302585093
0,2,50,0.0196078431,0,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,6.9316688568,0,0,-2.302585093
0,6,50,0.5591476855,0,50,50,16,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.4798234552,0,1.0840998686,45.335085414,7,0,-2.302585093
0,9,50,0.5490620491,0.14932112,50,1.0512483574,9,2,-2.302585093
0,0,50,0.06926998,0,50,50,1,0,-2.302585093
0,0,50,0.0266914524,0.68,50,50,1,0,-2.302585093
0,1,50,0.1765251682,0,50,4.6649145861,6,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0273386981,0.68,50,50,1,0,-2.302585093
0,1,50,0.0196078431,0,50,50,0,0,-2.302585093
0,6,42.378449409,0.0383645896,0,50,50,2,0,4.5004761149
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,5,43.495400788,0.1474520442,0,50,7.6872536137,9,1,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.2707221629,0,50,50,5,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,7,50,0.1573614557,0.0731109648,15.078843627,5.3547963206,6,0,4.8833320851
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,8,45.762155059,0.1983837331,0.3459378703,50,5.6833114323,2,1,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0360049205,0,50,50,1,1,-2.302585093
0,2,44.152431012,0.1380874614,0,50,50,19,0,-2.302585093
0,7,50,0.3604926575,0.397064537,50,1.7739816032,22,0,3.6653549091
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
1,2,50,0.2010036978,0.1003315303,50,3.9750328515,0,0,-2.302585093
0,3,50,0.1581791727,0,50,50,10,0,2.8953592994
0,1,33.574244415,0.8838559814,0,50,33.574244415,9,0,-2.302585093
0,0,50,0.2446158791,0,50,50,2,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,3,50,0.0196078431,0.0322324325,50,5.6833114323,0,4,-2.302585093
0,0,50,0.0659674064,0.68,50,50,4,0,-2.302585093
0,7,50,0.1533964926,0.1569322123,50,50,15,0,-2.302585093
0,0,50,0.0239413578,0,50,50,3,0,-2.302585093
0,0,50,0.0938232031,0.68,50,50,1,0,-2.302585093
0,2,50,0.2807082257,0,50,50,4,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,50,0.0521733169,0,50,50,2,0,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0306101927,0.68,31.668856767,23.554533509,10,0,-2.302585093
1,10,50,0.4651589242,0,50,15.637319317,0,0,3.8930440388
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0301254899,0.68,50,50,1,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0727463914,0.68,50,50,1,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,17,20.039421813,0.4798234552,0,1.0840998686,15.013140604,27,0,5.5838345974
0,2,50,0.0355424782,0.68,50,27.135348226,1,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.1191669277,0,50,50,4,1,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.2659909123,0,50,50,2,0,-2.302585093
0,2,50,0.0868622303,0.68,50,50,3,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,11,34.067017083,0.2214784633,0,50,50,35,2,-2.302585093
0,5,50,0.2614221917,0.2950590118,50,2.8252299606,22,0,4.7006621674
0,3,50,0.0196078431,0,50,37.483574244,0,1,4.2910072363
0,2,50,0.0196078431,0,50,50,0,0,3.9138213874
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0388542837,0.68,50,50,1,0,-2.302585093
0,1,50,0.0567444635,0.68,50,50,6,0,-2.302585093
0,4,33.738501971,0.4321408291,0,33.738501971,50,4,1,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0781635168,0,50,50,1,1,-2.302585093
0,1,50,0.1755073801,1,50,4.6977660972,0,0,-2.302585093
0,0,50,0.3092238927,0,50,50,0,0,-2.302585093
0,1,50,0.6416526138,0,50,50,1,0,-2.302585093
0,2,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,3,50,0.0196078431,0.8601973684,50,50,0,2,-2.302585093
0,2,45.400788436,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.022179476,0.68,50,50,2,0,-2.302585093
0,6,50,0.5696107784,0,50,50,8,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,50,0.5696107784,0,50,50,8,1,-2.302585093
1,6,22.174770039,0.1133959172,0,50,50,25,0,3.468232783
0,9,10.446780552,0.2247489663,0.3218686776,50,3.4494086728,24,0,4.4780184003
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.6849684968,0,50,50,4,0,2.9491646377
0,1,50,0.0196078431,0.68,50,9.9211563732,0,0,-2.302585093
0,1,50,0.9681933842,1,50,0.0328515112,3,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0,50,50,0,1,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,6,44.94086728,0.121062679,0,7.2601839685,50,43,0,3.0002221788
1,14,42.838370565,0.2942768755,0,50,36.038107753,20,0,5.2987172866
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0,50,50,0,1,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,1,50,0.028225956,0.68,50,50,2,0,-2.302585093
0,1,50,0.0654004813,0.68,14.290407359,50,4,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.2010036978,0,50,50,17,1,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,46.090670171,0.0196078431,0.68,50,50,0,0,-2.302585093
0,7,34.132720105,0.3831822759,0.117939045,50,1.6097240473,37,5,-2.302585093
0,2,50,0.0385589785,0,50,50,5,0,-2.302585093
0,2,50,0.3604926575,0.1180502079,50,0.6898817346,3,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,6,50,0.0965001268,0.68,50,9.3626806833,3,0,4.6060697812
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0544115544,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0214753358,0,50,50,1,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0209290174,0.68,50,46.780551905,1,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,1,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
1,9,50,0.5121130552,0,50,50,18,2,4.4893102999
0,2,50,0.3156366653,0,50,2.1681997372,19,0,-2.302585093
0,3,50,0.0196078431,0,50,50,0,0,-2.302585093
1,28,19.152431012,0.332895888,0.1493323274,50,2.0039421813,103,0,7.2059914604
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.024016916,0.68,50,44.645203679,5,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0,50,50,0,1,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,3,50,0.0196078431,0.8287656095,50,5.814717477,0,0,-2.302585093
0,0,50,0.0949943827,0.68,50,50,9,0,-2.302585093
0,17,50,0.6156957929,0,50,0.6241787122,10,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.1606841216,0,50,50,1,0,-2.302585093
0,2,7.8186596583,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,15,50,0.2407465992,0.2685014264,3.482260184,3.1537450723,21,0,4.8678420954
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0.6415550104,50,50,0,0,-2.302585093
0,3,50,0.0270471993,0,50,50,27,0,-2.302585093
0,1,50,0.0561168055,0.68,50,22.47043364,1,0,-2.302585093
0,3,45.335085414,0.0292287602,0,33.212877792,50,4,0,-2.302585093
0,2,50,0.0196078431,0,50,2.4638633377,0,0,-2.302585093
0,0,50,0.0245001771,0.68,50,50,4,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,4.6060697812
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,2,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0349306894,0.68,50,27.628120894,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.5036399735,0,50,32.128777924,3,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.1326708508,0,50,50,8,0,-2.302585093
0,0,50,0.0196078431,0.68,50,44.38239159,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.297149551,0,50,50,2,0,4.4553932607
0,2,31.668856767,0.0781635168,0,50,13.666228647,16,0,-2.302585093
0,3,50,0.0196078431,0.68,50,50,0,0,4.8679189919
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,3,50,0.0474557246,0,50,15.473061761,7,0,-2.302585093
0,2,50,0.0286780223,0.68,50,50,1,0,-2.302585093
0,1,50,0.0408897964,0,50,23.455978975,0,0,4.7101606332
0,7,16.787122208,0.0583768027,0.68,16.130091984,24.474375821,14,0,4.0614769586
0,0,50,0.0208003061,0.68,50,50,6,0,-2.302585093
0,1,50,0.0224080563,0.68,50,47.174770039,6,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,2,50,0.0196078431,0,50,50,0,0,-2.302585093
0,1,50,0.0311744705,0.68,50,50,3,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,13,50,0.6554694229,0,50,0.5256241787,2,0,4.5847633762
0,0,50,0.0196078431,0.68,50,22.864651774,0,0,-2.302585093
0,0,50,0.0196078431,1,50,50,0,1,-2.302585093
0,0,50,0.0196078431,1,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0255061,0.68,50,50,7,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,7,50,0.0196078431,0,50,1.5111695138,0,3,3.9138213874
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0248400574,0.68,50,50,4,0,-2.302585093
0,0,50,0.0249827648,0.68,50,50,0,0,-2.302585093
0,0,50,0.0918416606,0.68,50,50,5,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,3,50,0.0196078431,0,50,50,0,1,2.9496883351
0,0,50,0.0196078431,0.68,50,20.79500657,0,0,-2.302585093
0,2,50,0.0512078595,0,50,44.908015769,2,0,3.6908774568
0,2,50,0.1885530228,0,4.3035479632,50,6,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,6,50,0.0373753745,0.68,50,50,8,0,-2.302585093
0,1,50,0.1565521498,0,50,2.1681997372,4,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0,50,1.8725361367,0,0,-2.302585093
0,1,50,0.1851131112,0.6653264486,50,4.5335085414,32,1,-2.302585093
0,1,50,0.0196078431,0,50,50,0,0,-2.302585093
0,15,34.067017083,0.1526273566,0.2658606619,44.250985545,50,27,1,-2.302585093
0,1,50,0.0196078431,0,50,50,0,1,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0297719182,0.68,50,32.58869908,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,7,50,0.151865895,0,18.988173456,27.890932983,27,0,5.8742563462
0,1,50,0.0196078431,0.68,50,12.976346912,0,0,-2.302585093
1,1,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0411106909,0.68,50,50,1,0,-2.302585093
0,3,50,0.029455024,0,50,32.950065703,6,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,10.282522996,0.0886326578,0,50,23.094612352,32,0,4.3312595176
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,11,20.762155059,0.1686987364,0,50,3.8436268068,14,0,4.3950662482
0,1,50,0.1696388765,0,50,4.8948751643,1,2,-2.302585093
0,2,10.151116951,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,45.23653088,0.0216279202,0.68,50,45.23653088,3,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,3,50,0.0411106909,0,50,23.160315375,3,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,3,50,0.0196078431,0,50,17.017082786,0,0,-2.302585093
0,1,50,0.0223422683,0.68,50,50,4,0,4.2496374466
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,2,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0793866055,0.68,50,50,2,0,4.0618213705
0,0,50,0.0210302327,0.68,50,50,3,0,-2.302585093
0,2,50,0.1573614557,0.0618684265,50,50,4,2,-2.302585093
0,0,50,0.0229313566,0.68,50,50,1,0,-2.302585093
0,0,50,0.0851611459,0.68,50,50,3,0,-2.302585093
0,2,50,0.0246989711,0.68,50,50,4,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,2,-2.302585093
0,1,50,0.2023398032,0,50,50,25,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.3982208268,1,50,50,6,0,2.9997242948
0,4,50,0.4447691409,0,35.413929041,1.2483574244,10,0,4.701116527
0,17,44.021024967,0.2659909123,0.1660527266,50,3.2522996058,15,5,-2.302585093
0,0,50,0.0196078431,0.68,50,50,3,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,14,18.232588699,0.4383640553,0,18.988173456,4.0407358739,3,3,2.3115448344
0,0,50,0.068645138,0.68,50,50,1,0,-2.302585093
0,0,50,0.0652602693,0.68,50,50,4,0,-2.302585093
0,8,50,0.0386569135,0,50,50,3,1,-2.302585093
0,6,50,0.0779633234,0,50,4.9934296978,3,0,-2.302585093
0,0,50,0.0413901882,0.68,50,50,6,0,-2.302585093
0,6,21.61629435,0.4034994698,0,40.932982917,2.5295663601,121,1,4.0960098415
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
1,5,50,0.0495410455,0,50,15.801576873,0,2,4.0089682115
0,0,50,0.0196078431,0,50,50,0,1,-2.302585093
0,3,50,0.0292849996,0.8334028067,50,50,6,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.1240221643,0,50,50,10,0,-2.302585093
0,1,50,0.2036937901,0.1022462256,50,50,21,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,3,50,0.297149551,0,50,50,24,0,-2.302585093
0,0,50,0.0208573151,0.68,50,50,1,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,3,32.654402102,0.0584889709,0.6666666667,50,50,6,1,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.8046677397,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,6,15.571616294,0.2942768755,0,50,15.571616294,8,0,4.2208303595
0,2,43.561103811,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.3604926575,0.2857257193,50,50,14,0,-2.302585093
0,1,50,0.0616893645,0.070614081,50,1.8396846255,3,1,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0243434311,0.68,50,50,3,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,1,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,50,0.1113224108,0,50,50,1,0,-2.302585093
0,7,50,0.1326708508,0,50,14.257555848,17,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.3189438391,0,50,50,10,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,1,50,0.0321286836,0.68,50,50,8,0,-2.302585093
0,3,34.198423127,0.0280956952,0,34.592641261,15.013140604,2,1,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,3,50,0.0196078431,0,50,50,0,0,-2.302585093
0,5,50,0.2548559946,0,50,2.9237844941,21,0,3.2615520991
0,8,50,0.3403398927,0,1.938239159,42.608409987,53,0,3.9525889672
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,50,0.3982208268,0,13.436268068,1.5111695138,9,0,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,46.090670171,0.2092959296,0,50,50,10,2,-2.302585093
1,1,50,0.0196078431,0.68,50,50,0,0,3.5723456379
0,5,21.91195795,0.2614221917,0,14.553219448,12.746386334,12,0,4.2772215203
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,4,44.316688568,0.2315885575,0,3.3180026281,44.316688568,10,0,-2.302585093
0,2,50,0.2636867637,0,2.7923784494,50,10,0,-2.302585093
0,3,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0980543744,0.68,15.867279895,50,5,0,4.5008091707
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,50,0.0196078431,0.68,50,50,0,0,3.8726582819
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
